,id,Time,Tweet,prep,cleaned_tweets
3804,1.52529e+18,2023-02-14 17:47:12+00:00,b'rt @specialreportca: @nickadamsinusa your sticking w/kung flu while you have the nerve to post this crap about loyalty tells me about your...',rt @specialreportca: @nickadamsinusa your sticking w/kung flu while you have the nerve to post this crap about loyalty tells me about your...',rt :  your sticking w/kung flu while you have the nerve to post this crap about loyalty tells me about your...'
3805,1585786172.0,2023-02-14 17:47:01+00:00,b'@arwenstar swine flu did it for me. nothing irrational about it.',@arwenstar swine flu did it for me. nothing irrational about it.', swine flu did it for me. nothing irrational about it.'
3806,1.43638e+18,2023-02-14 17:46:54+00:00,"b'@goddeketal how involved the government has gotten, and the push of jabs for a flu'","@goddeketal how involved the government has gotten, and the push of jabs for a flu'"," how involved the government has gotten, and the push of jabs for a flu'"
3807,8.37767e+17,2023-02-14 17:46:47+00:00,b'@jasmine_darlin @foxnews flu/cold disappeared around the world long before wide spread masking.  social distancing... https://t.co/lg69zc4tb5',@jasmine_darlin @foxnews flu/cold disappeared around the world long before wide spread masking.  social distancing... https://t.co/lg69zc4tb5',  flu/cold disappeared around the world long before wide spread masking.  social distancing... 
3808,1.52529e+18,2023-02-14 17:46:33+00:00,b'@nickadamsinusa your sticking w/kung flu while you have the nerve to post this crap about loyalty tells me about yo... https://t.co/w8tki6fpco',@nickadamsinusa your sticking w/kung flu while you have the nerve to post this crap about loyalty tells me about yo... https://t.co/w8tki6fpco', your sticking w/kung flu while you have the nerve to post this crap about loyalty tells me about yo... 
3809,1.35151e+18,2023-02-14 17:46:15+00:00,b'new video by life noggin: how is the flu spread inside of you?  https://t.co/1ouf4dhqz7',new video by life noggin: how is the flu spread inside of you?  https://t.co/1ouf4dhqz7',new video by life noggin: how is the flu spread inside of you?  
3810,1.22617e+18,2023-02-14 17:46:07+00:00,b'scientists fear bird flu could mutate to spark deadly human pandemic - https://t.co/5qavatfg3l https://t.co/zwaonwqwqb',scientists fear bird flu could mutate to spark deadly human pandemic - https://t.co/5qavatfg3l https://t.co/zwaonwqwqb',scientists fear bird flu could mutate to spark deadly human pandemic -  
3811,1.27748e+18,2023-02-14 17:45:46+00:00,b'wat !??? we get period flu tho??! wth is men flu https://t.co/zywbydczuy',wat !??? we get period flu tho??! wth is men flu https://t.co/zywbydczuy',wat !??? we get period flu tho??! wth is men flu 
3812,1.39422e+18,2023-02-14 17:45:33+00:00,b'rt @bolsheevikatara: @samlraswlft @19trossard @marvelstudios d-listmira mythrut flu tao and makotoe https://t.co/nzhqmli4ll',rt @bolsheevikatara: @samlraswlft @19trossard @marvelstudios d-listmira mythrut flu tao and makotoe https://t.co/nzhqmli4ll',rt :    d-listmira mythrut flu tao and makotoe 
3813,1.19428e+18,2023-02-14 17:45:29+00:00,b'only bird flu i know https://t.co/hnurqdbqol https://t.co/hlt9jyem5z',only bird flu i know https://t.co/hnurqdbqol https://t.co/hlt9jyem5z',only bird flu i know  
3814,1.60086e+18,2023-02-14 17:45:24+00:00,"b""@rickgre71049738 @johnrustad4bc they have never been forced to take a flu shot before so shouldn't be forced to tak... https://t.co/fe0leysls9""","@rickgre71049738 @johnrustad4bc they have never been forced to take a flu shot before so shouldn't be forced to tak... https://t.co/fe0leysls9""",  they have never been forced to take a flu shot before so shouldn't be forced to tak... 
3815,1.23449e+18,2023-02-14 17:45:18+00:00,b'@samlraswlft @19trossard @marvelstudios d-listmira mythrut flu tao and makotoe https://t.co/nzhqmli4ll',@samlraswlft @19trossard @marvelstudios d-listmira mythrut flu tao and makotoe https://t.co/nzhqmli4ll',   d-listmira mythrut flu tao and makotoe 
3816,457343910.0,2023-02-14 17:44:59+00:00,"b'the unvaccinated (no corona vaccination and never flu vaccination) old independent man uwe (66), who belongs to the... https://t.co/uzo92bpqde'","the unvaccinated (no corona vaccination and never flu vaccination) old independent man uwe (66), who belongs to the... https://t.co/uzo92bpqde'","the unvaccinated (no corona vaccination and never flu vaccination) old independent man uwe (66), who belongs to the... "
3817,72389490.0,2023-02-14 17:44:42+00:00,b'bruh so gucci mane was taking some factual shit back then about the bird flu ? wow https://t.co/qlciqtegqc',bruh so gucci mane was taking some factual shit back then about the bird flu ? wow https://t.co/qlciqtegqc',bruh so gucci mane was taking some factual shit back then about the bird flu ? wow 
3818,3245587898.0,2023-02-14 17:44:24+00:00,b'got the flu a couple days ago. still not feeling 100% yet feels like a laying on the couch and watching movies kinda day.',got the flu a couple days ago. still not feeling 100% yet feels like a laying on the couch and watching movies kinda day.',got the flu a couple days ago. still not feeling 100% yet feels like a laying on the couch and watching movies kinda day.'
3819,710698999.0,2023-02-14 17:44:16+00:00,b'@nbreavington ignore bird flu!!corruption shall not motivate me',@nbreavington ignore bird flu!!corruption shall not motivate me', ignore bird flu!!corruption shall not motivate me'
3820,1.31526e+18,2023-02-14 17:44:05+00:00,b'@ericathistime no.\n\nof course i dont.\n\nbecause we dont get colds.\n\nwe get life threatening flu or something.',@ericathistime no.\n\nof course i dont.\n\nbecause we dont get colds.\n\nwe get life threatening flu or something.', no.\n\nof course i dont.\n\nbecause we dont get colds.\n\nwe get life threatening flu or something.'
3821,2808289618.0,2023-02-14 17:44:03+00:00,"b'@beerlyhockey all 0% chance, might go up a little if shesterkin gets the stomach flu'","@beerlyhockey all 0% chance, might go up a little if shesterkin gets the stomach flu'"," all 0% chance, might go up a little if shesterkin gets the stomach flu'"
3822,992349470.0,2023-02-14 17:43:56+00:00,b'rt @atkinsoncenter: theres a tremendous amount of uncertainty about what is currently happening with bird flu and what might happen in th...',rt @atkinsoncenter: theres a tremendous amount of uncertainty about what is currently happening with bird flu and what might happen in th...',rt : theres a tremendous amount of uncertainty about what is currently happening with bird flu and what might happen in th...'
3823,372335302.0,2023-02-14 17:43:43+00:00,"b""noses are red,\nfrom seasonal flu.\nwe're low on beds\nmore funding is due\n\nhappy valentines day from mhp's health team""","noses are red,\nfrom seasonal flu.\nwe're low on beds\nmore funding is due\n\nhappy valentines day from mhp's health team""","noses are red,\nfrom seasonal flu.\nwe're low on beds\nmore funding is due\n\nhappy valentines day from mhp's health team"""
3824,1015999309.0,2023-02-14 17:43:34+00:00,b'like a stone flu #twitter ng into a chasm \n# https://t.co/pk1ja2hz69',like a stone flu #twitter ng into a chasm \n# https://t.co/pk1ja2hz69',like a stone flu  ng into a chasm \n# 
3825,1.18471e+18,2023-02-14 17:43:27+00:00,b'rt @zerocovidzoe: a lot of people in the uk seem to have flu at the moment.\n\ndeniers will say this is just a cold \n\nthose of us who are...',rt @zerocovidzoe: a lot of people in the uk seem to have flu at the moment.\n\ndeniers will say this is just a cold \n\nthose of us who are...',rt : a lot of people in the uk seem to have flu at the moment.\n\ndeniers will say this is just a cold \n\nthose of us who are...'
3826,31671418.0,2023-02-14 17:43:21+00:00,"b""@allauover @samarsheoran keto flu. it'll pass.""","@allauover @samarsheoran keto flu. it'll pass.""","  keto flu. it'll pass."""
3827,143223924.0,2023-02-14 17:43:21+00:00,"b'yeah, yeah... remove any germs that would eventually strengthen the immune system.\nthen wonder why a banal flu is a... https://t.co/kayrt3fj0b'","yeah, yeah... remove any germs that would eventually strengthen the immune system.\nthen wonder why a banal flu is a... https://t.co/kayrt3fj0b'","yeah, yeah... remove any germs that would eventually strengthen the immune system.\nthen wonder why a banal flu is a... "
3828,1.26173e+18,2023-02-14 17:43:16+00:00,b'avian  flu hits herefordshire. pretty bad news considering the concentration of chicken and turkey farm. speaks to... https://t.co/cahiy9n9dm',avian  flu hits herefordshire. pretty bad news considering the concentration of chicken and turkey farm. speaks to... https://t.co/cahiy9n9dm',avian  flu hits herefordshire. pretty bad news considering the concentration of chicken and turkey farm. speaks to... 
3829,272527221.0,2023-02-14 17:43:16+00:00,b'@chadhud39666678 @bellagilboss @neilfonda when they update the flu vaccine for the new strain it is because they ha... https://t.co/jc5et5nxzg',@chadhud39666678 @bellagilboss @neilfonda when they update the flu vaccine for the new strain it is because they ha... https://t.co/jc5et5nxzg',   when they update the flu vaccine for the new strain it is because they ha... 
3830,1.39186e+18,2023-02-14 17:42:57+00:00,"b'@rncresearch does the bird flu affect the eggs?\nwhether you prefer your eggs scrambled or sunny side up, you may ha... https://t.co/xpwffjdzad'","@rncresearch does the bird flu affect the eggs?\nwhether you prefer your eggs scrambled or sunny side up, you may ha... https://t.co/xpwffjdzad'"," does the bird flu affect the eggs?\nwhether you prefer your eggs scrambled or sunny side up, you may ha... "
3831,1.56854e+18,2023-02-14 17:42:43+00:00,b'not feeling well so i bought flu  https://t.co/21xcniwgeq',not feeling well so i bought flu  https://t.co/21xcniwgeq',not feeling well so i bought flu  
3832,1.33761e+18,2023-02-14 17:42:42+00:00,"b""you really don't bird flu making a significant jump to humans. the prjected mortality rate is 50% for humans. and i... https://t.co/3wmwristr8""","you really don't bird flu making a significant jump to humans. the prjected mortality rate is 50% for humans. and i... https://t.co/3wmwristr8""",you really don't bird flu making a significant jump to humans. the prjected mortality rate is 50% for humans. and i... 
3833,4533705615.0,2023-02-14 17:42:41+00:00,b'@mrskinnylegz @djbradshaw64 @astrazeneca @pfizer i had flu the year before they invented convid and i was wiped out... https://t.co/ochjj7i4qf',@mrskinnylegz @djbradshaw64 @astrazeneca @pfizer i had flu the year before they invented convid and i was wiped out... https://t.co/ochjj7i4qf',    i had flu the year before they invented convid and i was wiped out... 
3834,1.53061e+18,2023-02-14 17:41:59+00:00,"b""@gusflory @scottadamssays it's a recommendation. like an annual flu shot. i don't get those either.""","@gusflory @scottadamssays it's a recommendation. like an annual flu shot. i don't get those either.""","  it's a recommendation. like an annual flu shot. i don't get those either."""
3835,1.51873e+18,2023-02-14 17:41:52+00:00,b'@_retrobuff im glad its mild!  whew the flu can be baaaaaad sometimes!',@_retrobuff im glad its mild!  whew the flu can be baaaaaad sometimes!', im glad its mild!  whew the flu can be baaaaaad sometimes!'
3836,9.9753e+17,2023-02-14 17:41:42+00:00,b'@vivamjm could the egg situation be partly due to avian flu?',@vivamjm could the egg situation be partly due to avian flu?', could the egg situation be partly due to avian flu?'
3837,290291792.0,2023-02-14 17:41:40+00:00,b'@canadianslave01 jeeze babe. you got the flu or something?',@canadianslave01 jeeze babe. you got the flu or something?', jeeze babe. you got the flu or something?'
3838,1.51245e+18,2023-02-14 17:41:10+00:00,"b'@scubaryan_ @raphousetv2 eat it before the flu starts, only way to save humanity ryan, pls do it'","@scubaryan_ @raphousetv2 eat it before the flu starts, only way to save humanity ryan, pls do it'","  eat it before the flu starts, only way to save humanity ryan, pls do it'"
3839,1.28274e+18,2023-02-14 17:41:08+00:00,"b""rt @jimfergusonuk: bird flu: expert calls for work to start on vaccine with risk to humans 'increasing' | science &amp; tech news | sky news. g...""","rt @jimfergusonuk: bird flu: expert calls for work to start on vaccine with risk to humans 'increasing' | science &amp; tech news | sky news. g...""","rt : bird flu: expert calls for work to start on vaccine with risk to humans 'increasing' | science &amp; tech news | sky news. g..."""
3840,28244294.0,2023-02-14 17:40:50+00:00,b'@raphousetv2 they brought the damn bird flu back https://t.co/zwtuy6rvvn',@raphousetv2 they brought the damn bird flu back https://t.co/zwtuy6rvvn', they brought the damn bird flu back 
3841,1.37925e+18,2023-02-14 17:40:41+00:00,b'@envoyeexpress thanks @envoyeexpress  \nhave a great evening\nwe flu yt! https://t.co/m8arfteqrx',@envoyeexpress thanks @envoyeexpress  \nhave a great evening\nwe flu yt! https://t.co/m8arfteqrx', thanks   \nhave a great evening\nwe flu yt! 
3842,31904993.0,2023-02-14 17:40:37+00:00,"b'well, the avian flu is now killing mammals, which the experts think may turn to humans so theres hope there  https://t.co/qavje3prjj'","well, the avian flu is now killing mammals, which the experts think may turn to humans so theres hope there  https://t.co/qavje3prjj'","well, the avian flu is now killing mammals, which the experts think may turn to humans so theres hope there  "
3843,1.24991e+18,2023-02-14 17:40:32+00:00,b'@new_e_mom also my baby slept in his snuggle me for a while after he got super sick w the flu and wouldnt sleep an... https://t.co/clc3b95qwq',@new_e_mom also my baby slept in his snuggle me for a while after he got super sick w the flu and wouldnt sleep an... https://t.co/clc3b95qwq', also my baby slept in his snuggle me for a while after he got super sick w the flu and wouldnt sleep an... 
3844,904925743.0,2023-02-14 17:40:26+00:00,b'@charliekirk11 the chickens arent struggling to lay eggs. a shitload of chickens were culled due to avian flu and... https://t.co/peqqgzwggd',@charliekirk11 the chickens arent struggling to lay eggs. a shitload of chickens were culled due to avian flu and... https://t.co/peqqgzwggd', the chickens arent struggling to lay eggs. a shitload of chickens were culled due to avian flu and... 
3845,1.61722e+18,2023-02-14 17:40:07+00:00,"b""@caustic_splicer that's great to hear, dude. everything's good over here! got a mild flu but i'll live!""","@caustic_splicer that's great to hear, dude. everything's good over here! got a mild flu but i'll live!"""," that's great to hear, dude. everything's good over here! got a mild flu but i'll live!"""
3846,1.50843e+18,2023-02-14 17:39:58+00:00,b'breakfast just got pricier as #egg prices surge 8.5% in jan. due to the worst bird flu outbreak in us history. food... https://t.co/cj47gwdtfv',breakfast just got pricier as #egg prices surge 8.5% in jan. due to the worst bird flu outbreak in us history. food... https://t.co/cj47gwdtfv',breakfast just got pricier as  prices surge 8.5% in jan. due to the worst bird flu outbreak in us history. food... 
3847,283621123.0,2023-02-14 17:39:36+00:00,"b'ever since covid spun the block, i get flu like symptoms every 3 weeks or something.\n\ni. am. tired.'","ever since covid spun the block, i get flu like symptoms every 3 weeks or something.\n\ni. am. tired.'","ever since covid spun the block, i get flu like symptoms every 3 weeks or something.\n\ni. am. tired.'"
3848,1.23937e+18,2023-02-14 17:39:34+00:00,"b""local 3 news &gt; bird flu not direct threat to humans yet, but it's being monitored https://t.co/pall1nfajv""","local 3 news &gt; bird flu not direct threat to humans yet, but it's being monitored https://t.co/pall1nfajv""","local 3 news &gt; bird flu not direct threat to humans yet, but it's being monitored "
3849,41102758.0,2023-02-14 17:39:31+00:00,b'@raphousetv2 bird flu coming in like thanos smh',@raphousetv2 bird flu coming in like thanos smh', bird flu coming in like thanos smh'
3850,2824061301.0,2023-02-14 17:39:31+00:00,b'@raphousetv2 another flu we all need to worry ab. wont hear about it in 2 months just like all the others the med... https://t.co/1sft0fegtk',@raphousetv2 another flu we all need to worry ab. wont hear about it in 2 months just like all the others the med... https://t.co/1sft0fegtk', another flu we all need to worry ab. wont hear about it in 2 months just like all the others the med... 
3851,37626664.0,2023-02-14 17:39:11+00:00,b'@nbreavington msm: bird flu may mutate to kill more than 50% of humans\nreally? pop: 8 billion. bird flu to kill 4 billion?',@nbreavington msm: bird flu may mutate to kill more than 50% of humans\nreally? pop: 8 billion. bird flu to kill 4 billion?', msm: bird flu may mutate to kill more than 50% of humans\nreally? pop: 8 billion. bird flu to kill 4 billion?'
3852,1.29586e+18,2023-02-14 17:39:04+00:00,"b""@johngre73362514 @ballouxfrancois nope! it's because covid is less serious than the flu https://t.co/wdlnccrre7""","@johngre73362514 @ballouxfrancois nope! it's because covid is less serious than the flu https://t.co/wdlnccrre7""",  nope! it's because covid is less serious than the flu 
3853,17527893.0,2023-02-14 17:39:03+00:00,"b""bird flu 'may mutate to kill more than 50% of humans' https://t.co/fsemfqpwny via @mailonline""","bird flu 'may mutate to kill more than 50% of humans' https://t.co/fsemfqpwny via @mailonline""","bird flu 'may mutate to kill more than 50% of humans'  via """
3854,2196140047.0,2023-02-14 17:38:58+00:00,b'rt @xqc: update: this flu is 1tapping me. worst one ive ever had.',rt @xqc: update: this flu is 1tapping me. worst one ive ever had.',rt : update: this flu is 1tapping me. worst one ive ever had.'
3855,1.00294e+18,2023-02-14 17:38:46+00:00,"b""rt @jervismanahan: today's wrap of agricultural issues:\n\n 17,000 chickens culled after a bird flu outbreak in a poultry farm in santa mari...""","rt @jervismanahan: today's wrap of agricultural issues:\n\n 17,000 chickens culled after a bird flu outbreak in a poultry farm in santa mari...""","rt : today's wrap of agricultural issues:\n\n 17,000 chickens culled after a bird flu outbreak in a poultry farm in santa mari..."""
3856,977578574.0,2023-02-14 17:38:30+00:00,b'first time ive had the flu in a couple of years and i wish i was a corpse',first time ive had the flu in a couple of years and i wish i was a corpse',first time ive had the flu in a couple of years and i wish i was a corpse'
3857,1.26754e+18,2023-02-14 17:38:14+00:00,b'@bttfsuperfan @roadcoconut @iancopeland5 you just read the google paragraph doesnt say infant look at flu its spr... https://t.co/z8j331aq3i',@bttfsuperfan @roadcoconut @iancopeland5 you just read the google paragraph doesnt say infant look at flu its spr... https://t.co/z8j331aq3i',   you just read the google paragraph doesnt say infant look at flu its spr... 
3858,531428716.0,2023-02-14 17:38:03+00:00,b'@brandi_love bird flu killed millions of layers and it takes 4-6 months to get new ones up to laying size',@brandi_love bird flu killed millions of layers and it takes 4-6 months to get new ones up to laying size', bird flu killed millions of layers and it takes 4-6 months to get new ones up to laying size'
3859,151965668.0,2023-02-14 17:37:58+00:00,"b""rt @cidrap: us flu activity remain low, but kids' deaths pass 100\n\nthe cdc points out that #flu vaccine uptake in children this season is 6...""","rt @cidrap: us flu activity remain low, but kids' deaths pass 100\n\nthe cdc points out that #flu vaccine uptake in children this season is 6...""","rt : us flu activity remain low, but kids' deaths pass 100\n\nthe cdc points out that  vaccine uptake in children this season is 6..."""
3860,1368970196.0,2023-02-14 17:37:44+00:00,b'@tebogomalope try please. i know when i strugggle sleeping for a few days in a row i get sick . hectic flu. try some chamomile tea ',@tebogomalope try please. i know when i strugggle sleeping for a few days in a row i get sick . hectic flu. try some chamomile tea ', try please. i know when i strugggle sleeping for a few days in a row i get sick . hectic flu. try some chamomile tea '
3861,2701865513.0,2023-02-14 17:37:40+00:00,b'i rl hope we dont go into pandemic 2 because of a bird flu bruh',i rl hope we dont go into pandemic 2 because of a bird flu bruh',i rl hope we dont go into pandemic 2 because of a bird flu bruh'
3862,1068702606.0,2023-02-14 17:37:37+00:00,b'@sandraweeden not the old bird flu scam again!\nhere was dr neil fergusons prediction of doom last time they trie... https://t.co/vltyycuejw',@sandraweeden not the old bird flu scam again!\nhere was dr neil fergusons prediction of doom last time they trie... https://t.co/vltyycuejw', not the old bird flu scam again!\nhere was dr neil fergusons prediction of doom last time they trie... 
3863,1.42917e+18,2023-02-14 17:37:23+00:00,"b""rt @jslowe1949: bird flu 'may mutate to kill more than 50% of humans' https://t.co/szcq9lkni0 @mailonline""","rt @jslowe1949: bird flu 'may mutate to kill more than 50% of humans' https://t.co/szcq9lkni0 @mailonline""","rt : bird flu 'may mutate to kill more than 50% of humans'  """
3864,9.9511e+17,2023-02-14 17:37:12+00:00,b'@zeynep @scottgottliebmd hasnt @scottgottliebmd and @pfizer made enough money off the flu and the common cold yet?',@zeynep @scottgottliebmd hasnt @scottgottliebmd and @pfizer made enough money off the flu and the common cold yet?',  hasnt  and  made enough money off the flu and the common cold yet?'
3865,703217655.0,2023-02-14 17:37:05+00:00,"b""bird flu may mutate to kill more than 50% of humans who catch it, as a result of 'unprecedented' outbreak sweeping mammals, experts fear""","bird flu may mutate to kill more than 50% of humans who catch it, as a result of 'unprecedented' outbreak sweeping mammals, experts fear""","bird flu may mutate to kill more than 50% of humans who catch it, as a result of 'unprecedented' outbreak sweeping mammals, experts fear"""
3866,395700074.0,2023-02-14 17:37:00+00:00,"b'@sakharov @drelidavid @tedabram1 just because they called a flu a pandemic, its still just the flu.'","@sakharov @drelidavid @tedabram1 just because they called a flu a pandemic, its still just the flu.'","   just because they called a flu a pandemic, its still just the flu.'"
3867,35339722.0,2023-02-14 17:36:22+00:00,b'i feel like a war or another flu like lockdown is in the works because wtf. wtf. wtf.',i feel like a war or another flu like lockdown is in the works because wtf. wtf. wtf.',i feel like a war or another flu like lockdown is in the works because wtf. wtf. wtf.'
3868,3294121171.0,2023-02-14 17:36:04+00:00,"b""@catturd2 remember esg credit score states ' no meat' , if chickens are not burned to death in fires or bird flu do... https://t.co/7eh50qjxfh""","@catturd2 remember esg credit score states ' no meat' , if chickens are not burned to death in fires or bird flu do... https://t.co/7eh50qjxfh"""," remember esg credit score states ' no meat' , if chickens are not burned to death in fires or bird flu do... "
3869,1.15429e+18,2023-02-14 17:35:17+00:00,b'that mf bird flu',that mf bird flu',that mf bird flu'
3870,1344472224.0,2023-02-14 17:35:01+00:00,b'great video from sam bailey exposing the fake nonsense about avian flu.\n#birdflu #h5n1\n\n https://t.co/sh183kpzow https://t.co/1uwondip3q',great video from sam bailey exposing the fake nonsense about avian flu.\n#birdflu #h5n1\n\n https://t.co/sh183kpzow https://t.co/1uwondip3q',great video from sam bailey exposing the fake nonsense about avian flu.\n \n\n  
3871,124575662.0,2023-02-14 17:34:59+00:00,b'are you concerned about bird flu in humans?',are you concerned about bird flu in humans?',are you concerned about bird flu in humans?'
3872,457513022.0,2023-02-14 17:34:55+00:00,b'2013:  scientists identify origin and history of  h7n9 bird flu virus https://t.co/klu5ft5uyv via @mnt',2013:  scientists identify origin and history of  h7n9 bird flu virus https://t.co/klu5ft5uyv via @mnt',2013:  scientists identify origin and history of  h7n9 bird flu virus  via '
3873,302479685.0,2023-02-14 17:34:41+00:00,b'@nbreavington exactly  the  same  shtick  as  the  last  avian  flu  scare  started  by  sir  jeremy  farrar  in  2... https://t.co/t2tfl4suos',@nbreavington exactly  the  same  shtick  as  the  last  avian  flu  scare  started  by  sir  jeremy  farrar  in  2... https://t.co/t2tfl4suos', exactly  the  same  shtick  as  the  last  avian  flu  scare  started  by  sir  jeremy  farrar  in  2... 
3874,333590816.0,2023-02-14 17:34:37+00:00,b'happy valentines day to me i got the fucking flu ',happy valentines day to me i got the fucking flu ',happy valentines day to me i got the fucking flu '
3875,1.57841e+18,2023-02-14 17:34:19+00:00,"b'@jebrafaushay @dineshdsouza exactly, should have stayed a pure blood  and lived free. use logic; has the flu shot... https://t.co/bxgp442ovf'","@jebrafaushay @dineshdsouza exactly, should have stayed a pure blood  and lived free. use logic; has the flu shot... https://t.co/bxgp442ovf'","  exactly, should have stayed a pure blood  and lived free. use logic; has the flu shot... "
3876,1.29079e+18,2023-02-14 17:33:56+00:00,"b""@mscarnivore other birds. which fly. there's multiple things going on here, and flu is only a part of it- but it do... https://t.co/eudghn1z9u""","@mscarnivore other birds. which fly. there's multiple things going on here, and flu is only a part of it- but it do... https://t.co/eudghn1z9u"""," other birds. which fly. there's multiple things going on here, and flu is only a part of it- but it do... "
3877,8.24761e+17,2023-02-14 17:33:46+00:00,"b'while h5n1 avian influenza continues to spread in birds and some mammal populations around the globe, no human to h... https://t.co/vp9lflqmi0'","while h5n1 avian influenza continues to spread in birds and some mammal populations around the globe, no human to h... https://t.co/vp9lflqmi0'","while h5n1 avian influenza continues to spread in birds and some mammal populations around the globe, no human to h... "
3878,7.26801e+17,2023-02-14 17:33:37+00:00,"b'rt @news_borg: as bird flu hits mammals, scientists on alert for mutations \n \n#avianinfluenza #virus #worldhealthorganization https://t.co/...'","rt @news_borg: as bird flu hits mammals, scientists on alert for mutations \n \n#avianinfluenza #virus #worldhealthorganization https://t.co/...'","rt : as bird flu hits mammals, scientists on alert for mutations \n \n   "
3879,887303622.0,2023-02-14 17:33:12+00:00,b'this flu is wrecking me',this flu is wrecking me',this flu is wrecking me'
3880,1.56238e+18,2023-02-14 17:33:12+00:00,b'rt @karajengle: @fentyxjacksley ok good because flu must go away',rt @karajengle: @fentyxjacksley ok good because flu must go away',rt :  ok good because flu must go away'
3881,1.58824e+18,2023-02-14 17:33:00+00:00,"b""active shooter, bird flu, chinese spy. i'm just over the fuckery.""","active shooter, bird flu, chinese spy. i'm just over the fuckery.""","active shooter, bird flu, chinese spy. i'm just over the fuckery."""
3882,1.25562e+18,2023-02-14 17:32:56+00:00,"b""bird flu 'may mutate to kill more than 50% of humans' https://t.co/urhd12xfv3 via @mailonline""","bird flu 'may mutate to kill more than 50% of humans' https://t.co/urhd12xfv3 via @mailonline""","bird flu 'may mutate to kill more than 50% of humans'  via """
3883,1.24821e+18,2023-02-14 17:32:43+00:00,"b'@docahmadmalik because covid infection doesnt give you immunity dr malik, if you have flu - you still get the flu... https://t.co/fzszsgn2sq'","@docahmadmalik because covid infection doesnt give you immunity dr malik, if you have flu - you still get the flu... https://t.co/fzszsgn2sq'"," because covid infection doesnt give you immunity dr malik, if you have flu - you still get the flu... "
3884,1.62161e+18,2023-02-14 17:32:33+00:00,"b""@joetalkshow @drsimonegold it's the flu rebranded.\ndeath numbers are false due to fraudulent use of the pcr test.\nt... https://t.co/dsm93fbd4t""","@joetalkshow @drsimonegold it's the flu rebranded.\ndeath numbers are false due to fraudulent use of the pcr test.\nt... https://t.co/dsm93fbd4t""",  it's the flu rebranded.\ndeath numbers are false due to fraudulent use of the pcr test.\nt... 
3885,9.76976e+17,2023-02-14 17:32:23+00:00,"b'@ask_aubry um, what is ""man flu ""...?'","@ask_aubry um, what is ""man flu ""...?'"," um, what is ""man flu ""...?'"
3886,1.51279e+18,2023-02-14 17:32:21+00:00,"b'#covid  is not over yet. far from it per several recent reports an flu is bad this year also, wear masks or stay ho... https://t.co/yeyvuhn3u5'","#covid  is not over yet. far from it per several recent reports an flu is bad this year also, wear masks or stay ho... https://t.co/yeyvuhn3u5'","  is not over yet. far from it per several recent reports an flu is bad this year also, wear masks or stay ho... "
3887,1.36351e+18,2023-02-14 17:32:20+00:00,b'bird flu expected to mutate and possibly kill 50% of humans who contract it https://t.co/gcvx6ork1m',bird flu expected to mutate and possibly kill 50% of humans who contract it https://t.co/gcvx6ork1m',bird flu expected to mutate and possibly kill 50% of humans who contract it 
3888,1.59272e+18,2023-02-14 17:32:08+00:00,b'...and probably makes little or no difference in how many people have flu/covid confirmed by a laboratory test (six... https://t.co/v71ptmf71w',...and probably makes little or no difference in how many people have flu/covid confirmed by a laboratory test (six... https://t.co/v71ptmf71w',...and probably makes little or no difference in how many people have flu/covid confirmed by a laboratory test (six... 
3889,617762422.0,2023-02-14 17:31:51+00:00,b'im either really getting old or i just never had the flu. that shit fucked me up the for the last week. ',im either really getting old or i just never had the flu. that shit fucked me up the for the last week. ',im either really getting old or i just never had the flu. that shit fucked me up the for the last week. '
3890,941569087.0,2023-02-14 17:31:16+00:00,b'@charliekirk11 we have had an avian flu affecting chickens and i have no idea on the food plants. the rest is actua... https://t.co/a7c6equfxp',@charliekirk11 we have had an avian flu affecting chickens and i have no idea on the food plants. the rest is actua... https://t.co/a7c6equfxp', we have had an avian flu affecting chickens and i have no idea on the food plants. the rest is actua... 
3891,2787154949.0,2023-02-14 17:31:09+00:00,"b""bird flu 'may mutate to kill more than 50% of humans' https://t.co/szcq9lkni0 @mailonline""","bird flu 'may mutate to kill more than 50% of humans' https://t.co/szcq9lkni0 @mailonline""","bird flu 'may mutate to kill more than 50% of humans'  """
3892,351566384.0,2023-02-14 17:30:54+00:00,b'will avian flu be the next human pandemic? from theeconomist https://t.co/w8yimjv4da',will avian flu be the next human pandemic? from theeconomist https://t.co/w8yimjv4da',will avian flu be the next human pandemic? from theeconomist 
3893,4764728532.0,2023-02-14 17:30:39+00:00,"b""rt @catranchdream: bird flu: expert calls for work to start on vaccine with risk to humans 'increasing' | science &amp; tech news | sky news ht...""","rt @catranchdream: bird flu: expert calls for work to start on vaccine with risk to humans 'increasing' | science &amp; tech news | sky news ht...""","rt : bird flu: expert calls for work to start on vaccine with risk to humans 'increasing' | science &amp; tech news | sky news ht..."""
3894,43936901.0,2023-02-14 17:30:34+00:00,"b'get quick, convenient care for winter ailments like coughs, colds and flu with mychart e-visits.\nhttps://t.co/dgapp3alyf'","get quick, convenient care for winter ailments like coughs, colds and flu with mychart e-visits.\nhttps://t.co/dgapp3alyf'","get quick, convenient care for winter ailments like coughs, colds and flu with mychart e-visits.\n"
3895,1.24124e+18,2023-02-14 17:30:04+00:00,b'@fentyxjacksley ok good because flu must go away',@fentyxjacksley ok good because flu must go away', ok good because flu must go away'
