,id,Time,Tweet,tags
1991,1.3583e+18,2023-02-14 15:18:29+00:00,b'@shiyun_2525 \n\n   \n!',NIL
1992,1.3583e+18,2023-02-14 15:17:53+00:00,b'@shiyun_2525 !\n\n... https://t.co/thtexusffc',NIL
1993,7.44948e+17,2023-02-14 15:17:46+00:00,b'@mamaweasleyy we have a pretty reliable group of folks that we trust to notify us when theyre not feeling or when... https://t.co/7xh9vnu6uv',NIL
1994,1.39034e+18,2023-02-14 15:17:24+00:00,b'nir...... https://t.co/gqhts63ch2',NIL
1995,328838926.0,2023-02-14 15:17:22+00:00,b'originality must be an allergy to some people',allergy
1996,1.25256e+18,2023-02-14 15:17:13+00:00,b'i have allergy for money wrongly spent  https://t.co/iexggxw4ok',allergy
1997,28145696.0,2023-02-14 15:17:06+00:00,"b""happy valentine's day! \ntodays the day for everyone to feel loved!  \nour send love, not allergens campaign is... https://t.co/zfphydpxrp""",NIL
1998,39777892.0,2023-02-14 15:17:05+00:00,b'@prudyray parents should realize kids are products or their own genes. \ni can fully understand parents telling kids... https://t.co/067gbht5cl',NIL
1999,3976700894.0,2023-02-14 15:15:58+00:00,"b""rt @jicol: @mare_loch @realmattcouch page 16\nthere's allergy induced asthma - a form of autoimmune reaction \ni read this cdc before everyon...""",asthma
2000,149525174.0,2023-02-14 15:15:10+00:00,b'@ayamperawat @ayambakarwww ?',NIL
2001,1.40088e+18,2023-02-14 15:13:51+00:00,b'@niarichichi @greggsofficial i recently ordered a vegan sausage roll and instinctively pointed. instead i was given... https://t.co/6gnayyxf6b',NIL
2002,8.09367e+17,2023-02-14 15:13:19+00:00,"b'@bambam1a i will still eat that, what is allergy anyway'",allergy
2003,157757450.0,2023-02-14 15:13:09+00:00,b'rt @mrafobaje: this allergy started in 2023 abi ?',allergy
2004,1.43526e+18,2023-02-14 15:12:55+00:00,b'wish could drunk tonight but i hv an alcohol allergy rrrrrrr',allergy
2005,4895172003.0,2023-02-14 15:12:51+00:00,"b'@cyclefree2 @transgendertrd latter turned out to be allergy related). she had no interest in toys, especially not a... https://t.co/r2hake79cx'",allergy
2006,3392361024.0,2023-02-14 15:12:42+00:00,b'my mom cooked my fav food after so long n guess whu gets an allergy reactions afterwards me ',allergy
2007,31565078.0,2023-02-14 15:12:16+00:00,b'@serbano4 @thunderingox @gutsick_gibbon @cosmicskeptic health claims as a reason to eat sentient beings is in the a... https://t.co/iylyji4c73',NIL
2008,1.11133e+18,2023-02-14 15:12:12+00:00,b'step the allergy',allergy
2009,1915305079.0,2023-02-14 15:11:37+00:00,b'@bambam1a * liking the post in allergy *',allergy
2010,8.69345e+17,2023-02-14 15:11:32+00:00,"b""the bacon  i'd honestly want the avocado gone coz why is it in this plate? but my pork allergy would shine with th... https://t.co/304mzdmrrh""",allergy
2011,8.28095e+17,2023-02-14 15:11:30+00:00,b'i try to make things even with the candy bc of my allergy but no not good enough well lets see these greedy fucking... https://t.co/f2ujqlh8h9',allergy
2012,8.25445e+17,2023-02-14 15:10:16+00:00,b'rt @wickyma: @timfwelch here in finland too! there are also dog-friendly and allergy-friendly zones plus a quiet coach where you go to a so...',allergy
2013,1.15956e+18,2023-02-14 15:10:11+00:00,b'@focohog so glad to hear! please share with allergy colleagues!',allergy
2014,1.2178e+18,2023-02-14 15:09:22+00:00,"b'allergy ko sa commitment, pero pag ikaw makaya ra sa cetirizen hihi https://t.co/lmxlbnyy6c'",allergy
2015,3168690011.0,2023-02-14 15:08:27+00:00,b'new course alert - tquk level 2 certificate in allergy awareness (children)\ncheck out our new course ... https://t.co/tlvygf7qik',allergy
2016,2914311955.0,2023-02-14 15:08:12+00:00,"b""szpxq  you're suffering from an allergy?           #   #   #   #                    https://t.co/fyvdvvrqo7""",allergy
2017,1.5875e+18,2023-02-14 15:07:20+00:00,"b'shems allergy, nakakain ako ng malansa'",allergy
2018,1.31933e+18,2023-02-14 15:07:10+00:00,b'seasonal #allergies are no match for be-onguard nasal spray. it aims to kill harmful bacteria and aid in maintainin... https://t.co/vkfyess2ta',NIL
2019,1.42339e+18,2023-02-14 15:06:50+00:00,"b'happy valentines day, from beeaware allergy  take care of yourself and those you love by prioritizing your health... https://t.co/umuz8lvuv1'",allergy
2020,1.55494e+18,2023-02-14 15:04:22+00:00,b'1 allergy = 1 simon saved ',allergy
2021,1.55494e+18,2023-02-14 15:04:21+00:00,b'so thankful of god for giving me boba allergy https://t.co/vvpwm3t1zd',allergy
2022,8.27866e+17,2023-02-14 15:03:51+00:00,"b'okey di nako kakain ng chicken, nagka allergy nako...'",allergy
2023,1370130464.0,2023-02-14 15:03:50+00:00,"b""rt @ndilecmelan: 3 of the things i can't eat cause of allergy  amagwinya angiwathandi,guess i'm removing myself """,allergy
2024,1566487800.0,2023-02-14 15:03:45+00:00,b'rt @shesallbach: what about the shellfish allergy #thebachelor https://t.co/znnteisefa',allergy
2025,3071876109.0,2023-02-14 15:02:53+00:00,b'you are born a liar &amp; you will remain a liar for life...peter obi has an allergy for spending money on wrong things... https://t.co/nzvh7wdtlh',allergy
2026,7.02726e+17,2023-02-14 15:01:30+00:00,b'@kappe4137 ...',NIL
2027,23184067.0,2023-02-14 15:01:14+00:00,b'the #fda has approved a supplemental new drug application to expand the use of #abrocitinib for adolescents with... https://t.co/x2jvavbvtc',NIL
2028,473157729.0,2023-02-14 15:00:29+00:00,b'blomdahls medical plastic is the only ear piercing earring in the world with 0% nickel! this eliminates the risk o... https://t.co/f52uchx4dc',NIL
2029,3352972234.0,2023-02-14 15:00:03+00:00,"b'avoidance to remission to cure  how far does immunotherapy take us? hear from wayne shreffler @wayneshreffler, mas... https://t.co/uhma2on2nf'",NIL
2030,1.0107e+18,2023-02-14 14:59:45+00:00,b'glad my allergy meds are kicking in. something has a hold on me. ',allergy
2031,1.59073e+18,2023-02-14 14:58:52+00:00,b'@naturallyftw my dog developed a severe skin condition after a rabies booster. he went 4 years perfectly healthy an... https://t.co/kayhhqs5bn',NIL
2032,1.06055e+18,2023-02-14 14:58:07+00:00,"b'@rachelieastwood ok, sounds good.\n\ni have a nut allergy, so a box of chocolates is like a game of russian roulette for me.'",allergy
2033,1.53923e+18,2023-02-14 14:56:19+00:00,b' people with these allergies are not at higher risk for contrast allergy:\n shellfish\n iodine disinfectant\n inge... https://t.co/qs5q6lb17o',allergy
2034,1.618e+18,2023-02-14 14:55:45+00:00,"b""lewis, please, don't!\n\nwhat's happening?\n\nmr harrington has a peanut allergy!\n\ni'm sorry!\n\nhere let me help you get... https://t.co/anyqd7meym""",allergy
2035,1.29995e+18,2023-02-14 14:54:18+00:00,"b""everyone knows how bad sola's peanut allergy is """,allergy
2036,1.54241e+18,2023-02-14 14:53:54+00:00,"b'@skyenovaya i think i need to do some allergy tests as well, i think that might be the case with me too. its so fr... https://t.co/mwg7radqtn'",allergy
2037,1.56113e+18,2023-02-14 14:53:03+00:00,b'tanginang allergy to di ako pinapatulog',allergy
2038,73996770.0,2023-02-14 14:52:05+00:00,b'@mrswalker613 i like sausage on pizza. its my fav. but i cant eat pizza anymore. nasty allergy to garlic &amp; onion.... https://t.co/xlhmwvlzjl',allergy
2039,35196501.0,2023-02-14 14:51:16+00:00,b'im so interested to see what my allergy panel produces. im suspecting ill be allergic to either everything or the most common things.',allergy
2040,613801142.0,2023-02-14 14:50:56+00:00,"b'@carykelly11 i was never more grateful than for the nurse who took my ""i don\'t eat sugar or grains"" statement so se... https://t.co/2sfybxhb50'",NIL
2041,2723872289.0,2023-02-14 14:50:53+00:00,"b""#rchs  you're suffering from an allergy?           #   #   #   #                    https://t.co/h6vvqyy7jt""",allergy
2042,49671057.0,2023-02-14 14:50:34+00:00,"b""@bimbomarxistt i've had severe allergy symptoms for the past like 4 days including sore throat  i have never had allergies like this""",allergy
2043,1012499796.0,2023-02-14 14:49:58+00:00,"b'@pur3nanak titans eyes are fucked up with some allergy stuff, why is it the eyes this week?!'",allergy
2044,1.21652e+18,2023-02-14 14:48:45+00:00,"b""i just love how seventeen members are really taking vernon's allergy seriously that they're always warning him or r... https://t.co/pwiwfcvcgg""",allergy
2045,1.08317e+18,2023-02-14 14:48:24+00:00,b'nahihirapan ako huminga dahil sa allergy ko na bigla bigla nalang nag ttrigger ',allergy
2046,1.54255e+18,2023-02-14 14:46:49+00:00,"b'rt @pmbjppmbi: montelukast and levocetirizine is a combination of two medicines used to relieve allergy symptoms such as watery eyes, runny...'",allergy
2047,1.47646e+18,2023-02-14 14:46:25+00:00,"b'@je1nuh american academy of allergy, asthma &amp; immunology'",asthma
2048,2265556406.0,2023-02-14 14:46:19+00:00,b'@kuyalarry21 @soi4_11 same. inaatake ako ng allergy kapag downy.',allergy
2049,1.60272e+18,2023-02-14 14:45:36+00:00,b'@collinrugg the ambientalist are sleeping. they took benadryl bc they had an allergy.',allergy
2050,9.57097e+17,2023-02-14 14:44:26+00:00,b'happy valentines day and allergy shot tuesday! the clinic obgyn brought in these hilarious conversation heart cooki... https://t.co/np2ivcweu6',allergy
2051,1.3583e+18,2023-02-14 14:44:19+00:00,b'@shiyun_2525 \n\n\n!\n... https://t.co/hqgni5y85t',NIL
2052,1521862494.0,2023-02-14 14:43:53+00:00,"b'@callytaylor there would be a special allergy free house with no animals, and another one for visiting dogs '",allergy
2053,1.4698e+18,2023-02-14 14:43:27+00:00,"b""lol trying to convince the allergy shot team that you're just normally out of breath, it's not a new thing. give me my dang shot.""",allergy
2054,8.2326e+17,2023-02-14 14:43:26+00:00,b'rt @buuu_galuuu: @_lunarwrld latex allergy and i have coeliac disease',allergy
2055,1.48214e+18,2023-02-14 14:43:08+00:00,b'how does the weather affect allergies? - https://t.co/6c44a7uzrl\nwhy do cedar allergies spike in winter? what kind... https://t.co/kglc8adcyr',NIL
2056,300276735.0,2023-02-14 14:42:58+00:00,b'@holycowcollect from tv ads ive been considering zyrtec. thnx.  md  didnt consider allergy eye drops for me.... https://t.co/cpdcspaf9t',allergy
2057,8.07465e+17,2023-02-14 14:42:13+00:00,b'tanginang allergy to',allergy
2058,33927725.0,2023-02-14 14:41:38+00:00,b'rt @plantbasedgent: 21-year-old woman with extreme milk allergy dies after eating vegan tiramisu https://t.co/kealijwofh from hailey kano...',allergy
2059,1.42171e+18,2023-02-14 14:41:35+00:00,b'rt @0819piyomaru: #rt\n       https://t.co/6cvgsgiffc',NIL
2060,1.42171e+18,2023-02-14 14:41:25+00:00,b'rt @zeroartwo:  #sv https://t.co/8jfasenvts',NIL
2061,1.34402e+18,2023-02-14 14:41:24+00:00,b'21-year-old woman with extreme milk allergy dies after eating vegan tiramisu https://t.co/kealijwofh from hailey... https://t.co/mdx1xbxq59',allergy
2062,1.42171e+18,2023-02-14 14:41:08+00:00,b'.........',NIL
2063,1.42171e+18,2023-02-14 14:40:23+00:00,b'rt @toro__nika: happy valentine https://t.co/uq10hpwj0s',NIL
2064,1.07794e+18,2023-02-14 14:40:13+00:00,b'they had a hard time finding a tattoo-free spot to do this but im being tested for penicillin allergy. it ends up... https://t.co/laotszyw8j',allergy
2065,1.42171e+18,2023-02-14 14:40:03+00:00,b'rt @feliz_pollogst:  !! https://t.co/nnd5cdh9ce',NIL
2066,1.52785e+18,2023-02-14 14:39:55+00:00,"b""@sparksn123 only person i knew with a peanut allergy was a kid whose mom literally lived off of mcdonald's, pizza, and coca-cola """,allergy
2067,1.42171e+18,2023-02-14 14:39:54+00:00,b'rt @_pple_m: #rt\n2021.09     2023.02 https://t.co/4piw5qk0vh',NIL
2068,1.42171e+18,2023-02-14 14:39:40+00:00,b'rt @harunin_y: https://t.co/dq4kyc6iwt',NIL
2069,8.51212e+17,2023-02-14 14:39:08+00:00,"b""@stephen_taylor how about chief public health officer? here he is diagnosing his daughter's depression as a gluten... https://t.co/t2hhifkopj""",NIL
2070,1.31939e+18,2023-02-14 14:39:02+00:00,"b'@kellsbr @allergyuk1 @coeliac_uk yes i make a lot at home (coeliac disease - me, dairy/gluten intolerance &amp; egg all... https://t.co/peqo1ijtvk'",allergy
2071,2814733392.0,2023-02-14 14:37:19+00:00,"b""%7rm=  you're suffering from an allergy?           #   #   #   #                    https://t.co/bhujpszgly""",allergy
2072,1.3713e+18,2023-02-14 14:36:10+00:00,b'allergy ako sa mixed signals so stop making me feel unwanted you stupid fuck.',allergy
2073,41407808.0,2023-02-14 14:35:40+00:00,b'rt @drfamilyallergy: the rihanna halftime show     co-sponsored with fox sports in central california by dr.praveen buddiga family allergy...',allergy
2074,592318436.0,2023-02-14 14:35:06+00:00,"b""love is in the air on today's allergy report. https://t.co/cqnamtysxm""",allergy
2075,7.12473e+17,2023-02-14 14:33:52+00:00,b'\n\nallergy\n?\n\n\n\n()',allergy
2076,7.35484e+17,2023-02-14 14:32:22+00:00,b'3! | roque https://t.co/vb0jke4ua9',NIL
2077,1301770902.0,2023-02-14 14:31:19+00:00,b'@kimokekonakekoa @peacherina2 my kitty has the same thing. i read up and use witch hazel on it. tends to help her o... https://t.co/emk4b7dwso',NIL
2078,1396833686.0,2023-02-14 14:31:13+00:00,b'@gelatin0uss hahahahaha lintis talaga yang allergy mo na yan ',allergy
2079,1.1557e+18,2023-02-14 14:30:23+00:00,b'lahat na ata ng alak allergy ako ',allergy
2080,1.59967e+18,2023-02-14 14:30:15+00:00,b'happy valentines day!\n\nlove polymer clay titanium stud earrings\n\ntitanium earrings for sensitive ears. truly nickel... https://t.co/9jzaatrcmr',NIL
2081,9.18435e+17,2023-02-14 14:30:13+00:00,"b""here is today's allergy report! full forecast: https://t.co/871whctzm5 #allergies #fox26forlife https://t.co/2gyyze4nmd""",allergy
2082,2999779600.0,2023-02-14 14:30:09+00:00,b'we wish you a wonderful #valentinesday with your loved ones \n\nto contact the #medical team who cares for you like... https://t.co/njehnxntvu',NIL
2083,1.41423e+18,2023-02-14 14:29:47+00:00,b'woke up with an itchy swollen face. allergy season is upon us again and im back in the place where the pollen is s... https://t.co/oo8dcb4wlv',allergy
2084,49021763.0,2023-02-14 14:28:57+00:00,"b""@rachelperrone i pay no attention, but every time i go to the supermarket and the pharmacy, they've always been sol... https://t.co/xcdyn5girs""",NIL
2085,1.12324e+18,2023-02-14 14:27:59+00:00,b'....',NIL
2086,3867714119.0,2023-02-14 14:27:24+00:00,b'really sad that ive recently developed a nickel allergy so now i can no longer wear my dads necklace that ive been... https://t.co/qjb1eykyzr',allergy
2087,1.3583e+18,2023-02-14 14:27:14+00:00,b'@shiyun_2525 \n\na\n... https://t.co/zlise7rtku',NIL
2088,2886343586.0,2023-02-14 14:26:17+00:00,b'youtube\n\nallergy  poker face city (1985) https://t.co/rzffltksnk @youtube',allergy
2089,29158159.0,2023-02-14 14:25:50+00:00,b'rt @tmmrespiratory: a multidisciplinary team and a patient advocate discuss how to best manage severe asthma in children and support patien...',asthma
2090,1.3583e+18,2023-02-14 14:25:48+00:00,b'@shiyun_2525 \n2!\n   \n... https://t.co/splfy4xzih',NIL
2091,3181635168.0,2023-02-14 14:25:22+00:00,b'pricing utk test allergy boleh tahan koyak dompet eh ',allergy
2092,1.12324e+18,2023-02-14 14:25:19+00:00,b'happy valentines day https://t.co/k2l4y78z84',NIL
2093,1.3771e+18,2023-02-14 14:24:48+00:00,b'@tamkeen831 accha dnt u knw whn she came to know about his allergy on dinning table still she acted like she made t... https://t.co/56vf39gsbf',allergy
2094,7.02726e+17,2023-02-14 14:24:27+00:00,b'rt @hlwxqg0jnn0txf0: ...\n\nige...\n\nil-4/13...\n\n8...',NIL
2095,3071876109.0,2023-02-14 14:24:11+00:00,"b""peter said and i quote 'i have allergy for money being wrongly spent' end of quote. https://t.co/o8nsjsk11j""",allergy
2096,1.12586e+18,2023-02-14 14:23:57+00:00,b'did allergy season come early this year or something? cause wtf',allergy
2097,1.48611e+18,2023-02-14 14:23:34+00:00,b'i bought a swiffer i have no money left at all but i am now a swiffer person for the second time in my life (last t... https://t.co/sxsknacnrd',NIL
2098,7.02726e+17,2023-02-14 14:23:20+00:00,b' https://t.co/xmrvsomiq5',NIL
2099,1.60632e+18,2023-02-14 14:22:30+00:00,b'@nowpammsy i work in a store. customers are buying allergy and cold meds like crazy! my allergies and breathing has... https://t.co/ftr4vaamvg',allergy
2100,2547819149.0,2023-02-14 14:21:24+00:00,"b""|uh2w  you're suffering from an allergy?           #   #   #   #                    https://t.co/q4gz1enxf2""",allergy
2101,1.57032e+18,2023-02-14 14:20:39+00:00,"b""@pa3ckp7 okay fair, i guess i generalized it. tomato is one of the few things on there that isn't an allergy, and i... https://t.co/vi2yno3dmi""",allergy
2102,2199106698.0,2023-02-14 14:20:27+00:00,"b'@niobrarafox this is my life too. not high blood pressure, but ive always had a bad time with this around allergy season.'",allergy
2103,1.58568e+18,2023-02-14 14:20:26+00:00,b'anti allergy waterproof pillow protectors king 20x36 inches set of 2 life time replacement smooth zipper premium en... https://t.co/opxk7zkk5y',allergy
2104,2882152225.0,2023-02-14 14:20:22+00:00,b'3\n\n()',NIL
2105,3414226704.0,2023-02-14 14:19:22+00:00,"b'pero allergy kog buwak so gihatag nako sakong prends, di man lain?? huhuhu'",allergy
2106,1278099858.0,2023-02-14 14:19:12+00:00,b'@nkemchor_ allergic reaction to money being wrongly spent..  god i need to develop the allergy asap',allergy
2107,8.79506e+17,2023-02-14 14:18:02+00:00,b'amazon\nzesty paws allergy immune supplement for dogs lamb- with omega 3 salmon fish oil &amp; epicor pets + probiotics... https://t.co/0n3r5i5jpo',allergy
2108,1.46281e+18,2023-02-14 14:16:51+00:00,b'fck this allergy.',allergy
2109,1278099858.0,2023-02-14 14:16:44+00:00,b'@saidu_im allergic to money being spent wrongly. when will i develop this kind of allergy god help me ooo',allergy
2110,7.02726e+17,2023-02-14 14:16:06+00:00,b'1',NIL
2111,1.27767e+18,2023-02-14 14:15:24+00:00,b'@redorable_ ill ask my mom (my dad and my sis have severe seafood allergy) but she might answer tomorrow morn',allergy
2112,1.30117e+18,2023-02-14 14:14:49+00:00,"b'i just woke up... drowsy cause of allergy meds, really not having it today. to the one who gave me these cute tulips...... https://t.co/szo04o6vxq'",allergy
2113,19591794.0,2023-02-14 14:14:34+00:00,b'@planetjcg i do allergy eye drops all the timetake zyrtecno benadryl for me',allergy
2114,28937679.0,2023-02-14 14:13:59+00:00,b'@msshannonfisher great! but not good for those of us with an allergy to gluten.',allergy
2115,1.52748e+18,2023-02-14 14:13:24+00:00,"b""@trose1004 i understand.  i don't buy paper books anymore for environmental and allergy reasons. scribd, library,... https://t.co/qabephsc8c""",allergy
2116,3301561116.0,2023-02-14 14:12:48+00:00,b'?',NIL
2117,365497437.0,2023-02-14 14:12:42+00:00,b'rt @shubhambiswal18: https://t.co/qpuggofy7u\n\nthe results image is attached below. so what does this company do? it is into manufacturing n...',NIL
2118,1241532451.0,2023-02-14 14:12:35+00:00,"b'""i have an allergy for money being wrongly spent"".... @peterobi  https://t.co/qdilmrvzhn'",allergy
2119,216485717.0,2023-02-14 14:12:05+00:00,b'seasonal allergies impact 1030% of americans and 40% of europeans annually.  \n\ngetting started on your allergy pr... https://t.co/dqo9l44joj',allergy
2120,2183504708.0,2023-02-14 14:11:33+00:00,b'my anti-allergy med is making me so drowsy ',allergy
2121,2430811297.0,2023-02-14 14:11:31+00:00,"b""rbvgp  you're suffering from an allergy?           #   #   #   #                    https://t.co/6s7qwsit9k""",allergy
2122,1.22033e+18,2023-02-14 14:11:01+00:00,b'guys please gimme a recommendation for allergy medicine.. i cant remember what i usually get from my doctor hsksh',allergy
2123,1.14984e+18,2023-02-14 14:09:57+00:00,"b""please enjoy this tiny compilation of eunji and sunbin taking advantage of heechul's compliments allergy to embarra... https://t.co/b4zyygztmp""",allergy
2124,7.02726e+17,2023-02-14 14:08:36+00:00,b'\n... https://t.co/icmjrsbub6',NIL
2125,1.18626e+18,2023-02-14 14:08:31+00:00,b'\n#',NIL
2126,1.35024e+18,2023-02-14 14:08:03+00:00,b'rt @jeffreywatters: i can buy myself flowers...but i wont because of my pollen allergy #valentinesday',allergy
2127,1.57212e+18,2023-02-14 14:06:45+00:00,b'tab street - food allergy - gluten free directory https://t.co/830foyiehf #food #foodaddict #news #fastfood... https://t.co/ahjk0rtr1c',allergy
2128,1.3583e+18,2023-02-14 14:06:17+00:00,b'rt @shiyun_2525: \n\n',NIL
2129,602118715.0,2023-02-14 14:06:02+00:00,"b""happy valentine's day from the team at the asthma &amp; allergy center! wishing you an extra special day! ... https://t.co/8j5ikdbgpi""",asthma
2130,1543823636.0,2023-02-14 14:05:09+00:00,b'went to the new-to-me coffee shop again and the barista was rly good about my dairy allergy and explained everythin... https://t.co/4fc9lmg9kk',allergy
2131,1513406923.0,2023-02-14 14:05:00+00:00,b'@usmortality @naturallyftw funny how my dog started getting ear infections &amp; allergies after shots. but the vet wan... https://t.co/ibwbm4z2kd',NIL
2132,1.01019e+18,2023-02-14 14:04:33+00:00,b'fuq di nako mag eat chicken huhu grabe na akong allergy',allergy
2133,1.22274e+18,2023-02-14 14:04:15+00:00,"b'rt @delthiaricks: in recent months, 2 studies from the national institute of allergy and infectious diseases have highlighted the potential...'",allergy
2134,9.95215e+17,2023-02-14 14:03:57+00:00,b'allergy again and again ah fck',allergy
2135,1.22862e+18,2023-02-14 14:03:39+00:00,b'@meowskatoodles something similar happened to a friend of mine. forced by a teacher to drink milk despite his aller... https://t.co/vndiklu8hv',NIL
2136,9.71435e+17,2023-02-14 14:03:24+00:00,b'i need it to not be cold weather and allergy season at the same time bc my body was built without the parts needed... https://t.co/9pyh9eai5g',allergy
2137,386445771.0,2023-02-14 14:02:18+00:00,"b""of course, if you've never worked the stockroom of a yarn shop, this particular video might work for you. it just r... https://t.co/t4vquao7ng""",NIL
2138,37984287.0,2023-02-14 14:01:49+00:00,b'minus the allergys and sinus https://t.co/ze2ryko2b9',allergy
2139,1.60384e+18,2023-02-14 14:01:21+00:00,"b'@_toolit hope those celebrating it as a couple will get food poisoning from the chocolate, allergy from the roses,... https://t.co/h9j49ijs2u'",allergy
2140,9.55267e+17,2023-02-14 14:00:52+00:00,b'still hung up on this whole gluten allergy thing. like is this the type of allergy a lot of people could die from o... https://t.co/x5q31z9vul',allergy
2141,2853906195.0,2023-02-14 14:00:50+00:00,b'a multidisciplinary team and a patient advocate discuss how to best manage severe asthma in children and support pa... https://t.co/o1n8vf5iix',asthma
2142,1.32432e+18,2023-02-14 14:00:49+00:00,b'a multidisciplinary team and a patient advocate discuss how to best manage severe asthma in children and support pa... https://t.co/z1bf36gr1c',asthma
2143,431653048.0,2023-02-14 14:00:44+00:00,b'heading out to a restaurant tonight for #valentines #galentines or just with mates but one of you has a food allerg... https://t.co/duwizlmn6d',NIL
2144,7.69171e+17,2023-02-14 13:59:49+00:00,b'@askhappylucky \n',NIL
2145,7.02726e+17,2023-02-14 13:58:58+00:00,b'\n\n()/(451)\n\n... https://t.co/lfmnyqdnbw',NIL
2146,636753.0,2023-02-14 13:58:31+00:00,b'trying to work out if im sick or if the four horsemen of the middle tn allergy armageddon arrived overnight. anyon... https://t.co/dpaq48y1oe',allergy
2147,8.81108e+17,2023-02-14 13:58:18+00:00,b'@ped_allergy ()\n',allergy
2148,1.44017e+18,2023-02-14 13:58:03+00:00,b'rt @hdmallth:         ...',NIL
2149,2408524126.0,2023-02-14 13:58:01+00:00,b'its officially allergy medicine season',allergy
2150,2466272022.0,2023-02-14 13:56:39+00:00,"b""g\\:sn  you're suffering from an allergy?           #   #   #   #                    https://t.co/xdkn9ajsqj""",allergy
2151,7.69171e+17,2023-02-14 13:56:35+00:00,b'@gyxfdfx0af1a5kn \n',NIL
2152,1.6132e+18,2023-02-14 13:54:51+00:00,b'@eletu_s @lovelyrydberg @wilhelmcoded  peanut allergy',allergy
2153,2399867850.0,2023-02-14 13:54:17+00:00,b'@eckoxsoldier allergy infested beautiful pink or white trees....',allergy
2154,1.42171e+18,2023-02-14 13:53:02+00:00,b'rt @yayoiyy_282: ? https://t.co/wh6p7exlhg',NIL
2155,1.42171e+18,2023-02-14 13:52:39+00:00,b'rt @hanabusaoekaki:  https://t.co/jthmuqar6h',NIL
2156,1433289318.0,2023-02-14 13:52:21+00:00,b'rt @moleek22: @carlquintanilla the is it a pollen allergy or is it covid? game isnt much fun.',allergy
2157,2475734800.0,2023-02-14 13:52:18+00:00,"b""lj=&amp;5  you're suffering from an allergy?           #   #   #   #                    https://t.co/pzvxpimzqv""",allergy
2158,1.2486e+18,2023-02-14 13:49:52+00:00,b'@thiskenesef the same spirit in peter obi.\nthey have allergy for money being wrongly spent.',allergy
2159,1.31841e+18,2023-02-14 13:49:34+00:00,b'rt @notsashlee: im not fucking ready for allergy season.',allergy
2160,2842188859.0,2023-02-14 13:49:15+00:00,"b'm""fu.  you\'re suffering from an allergy?           #   #   #   #                    https://t.co/vv76m2xplc'",allergy
2161,1.50175e+18,2023-02-14 13:48:26+00:00,"b'for someone who has allergy rhinitis, i spend too much on perfumes '",allergy
2162,163357110.0,2023-02-14 13:47:49+00:00,b'i can buy myself flowers...but i wont because of my pollen allergy #valentinesday',allergy
2163,1.56931e+18,2023-02-14 13:47:10+00:00,"b""@markyb72 @anon_opin that's a strange allergy indeed.""",allergy
2164,2337419532.0,2023-02-14 13:46:20+00:00,"b""?#|d:  you're suffering from an allergy?           #   #   #   #                    https://t.co/sip7dg8idg""",allergy
2165,1.18836e+18,2023-02-14 13:44:15+00:00,b'selain dari i jumpa dr.ko dia just bagi ubat untuk allergy and kurangkan gatal je.. tu je.. but so far alhamdulillah ',allergy
2166,7.02726e+17,2023-02-14 13:43:38+00:00,b'@ayachin6 \n...twitter2!...twitter...',NIL
2167,3075227235.0,2023-02-14 13:43:14+00:00,b'@tsanwi and the allergy?',allergy
2168,8.36889e+17,2023-02-14 13:42:49+00:00,b'rt @yeoreum_____:                .     ...',NIL
2169,166938789.0,2023-02-14 13:41:39+00:00,b'@rizziequeen halaaa saan ka na allergy???',allergy
2170,224114451.0,2023-02-14 13:40:32+00:00,b'rt @posko__: i have allergy for money being wrongly spent . obiiiii needs to win.',allergy
2171,1422833695.0,2023-02-14 13:40:25+00:00,"b'@drlnmrdn ses baka allergy nayan,'",allergy
2172,1.49253e+18,2023-02-14 13:40:18+00:00,"b""adi pa, mapacheck up kuno kay nag huhurubag kag nanamantal kay 'allergy' kuno. pero an story nasa legazpi tulos nak... https://t.co/f3dcowtker""",allergy
2173,756219.0,2023-02-14 13:40:06+00:00,b'to have a food allergy and @dunkindonuts screws up the order so theres only a couple donuts out of the dozen i can... https://t.co/d7dfifoz59',allergy
2174,2465825756.0,2023-02-14 13:39:28+00:00,b'@insatiableones_ @suedehq come to dubai!',NIL
2175,2864849392.0,2023-02-14 13:39:06+00:00,"b""a.zx/  you're suffering from an allergy?           #   #   #   #                    https://t.co/ldhaoee2hz""",allergy
2176,1.54804e+18,2023-02-14 13:39:04+00:00,"b'rt @theono_: seun: what is your take on the issue of you giving 3 billion naira to can?\n\npeter obi: seun, i have an allergy to money wrongl...'",allergy
2177,1.34975e+18,2023-02-14 13:36:58+00:00,b'im not fucking ready for allergy season.',allergy
2178,1.29775e+18,2023-02-14 13:36:20+00:00,b'pollen allergy club  https://t.co/cmn7w2314r',allergy
2179,8.36889e+17,2023-02-14 13:35:28+00:00,b'rt @sulkxxng9:                ?',NIL
2180,1.15417e+18,2023-02-14 13:35:16+00:00,"b""manny's mentorship\nuse of apple cider\n\na tablespoon of apple cider vinegar relieves allergy and asthma symptoms. https://t.co/7pjmvnmsgo""",asthma
2181,1.33269e+18,2023-02-14 13:33:56+00:00,b'im so upset that i developed an allergy for cherries. frozen cherries are so fuckin good. i want some so bad but i... https://t.co/rmujjs3uy8',allergy
2182,7.02726e+17,2023-02-14 13:33:53+00:00,b' https://t.co/6v3klcotm8',NIL
