,Unnamed: 0,id,Time,Tweet
2867,2867,96205211,2023-02-14 15:59:58+00:00,b'@sentedcruz @elonmusk no he didnt. he spent that money to stroke his ego and to promote radical right wing bs.'
2868,2868,1283678520,2023-02-14 15:59:43+00:00,b' . . glorious spotlight on this special day gave a luminous stroke to me. due to a superior predominance of reddi... https://t.co/f13kpuq5pp'
2869,2869,1.38048E+18,2023-02-14 15:59:34+00:00,b'quao incel voce e?\n\nthe stroke\nfrank ocean \ntyler the creator\nthe smiths \ndeftones \nnirvana\ncage the elephant... https://t.co/t4ubsfpndk'
2870,2870,9.12019E+17,2023-02-14 15:59:24+00:00,b'@darthkn1ght i am deceased i think the girl thinks im having a stroke'
2871,2871,1.55635E+18,2023-02-14 15:59:20+00:00,b'my god! i removed the organ donor out of my license after i had the stroke. https://t.co/0uwam8fviz'
2872,2872,1.42358E+18,2023-02-14 15:59:20+00:00,b'rt @alexandrabenari: love in the stroke of a brush and in a kiss of paint. #valentineday creation by an israeli illustrator i admire.\nthe l...'
2873,2873,28763613,2023-02-14 15:59:15+00:00,b'i got tied up for the first time i think? with my hands behind my back while a cutie used my hand to stroke herself... https://t.co/3nw9g6eq1f'
2874,2874,1.27547E+18,2023-02-14 15:59:11+00:00,"b'unilateral spatial neglect recovery poststroke | stroke\n\naha journals\n\ndec 21, 2022  unilateral spatial neglect (u... https://t.co/fz467eygel'"
2875,2875,1.56989E+18,2023-02-14 15:59:02+00:00,b'quao incel voce e?\n\nthe stroke\nfrank ocean \ntyler the creator\nthe smiths \ndeftones \nnirvana\ncage the elephant... https://t.co/q6nl2fdwai'
2876,2876,1.42838E+18,2023-02-14 15:58:47+00:00,"b'sitting in the dentist office waiting for my son and ""the stroke"" comes on and now i want to watch blades of glory. https://t.co/mel0mukuil'"
2877,2877,1.59609E+18,2023-02-14 15:58:01+00:00,b'@yuibulge @yordlecoleson are you having a stroke or are you struggling to type from pure rage someone on the internet is causing you?'
2878,2878,38428679,2023-02-14 15:58:00+00:00,b'just accepted!\n#cognitive impairment after a #stroke in young adults: a systematic #review and meta-analysis.... https://t.co/norlaj3ix3'
2879,2879,1364793326,2023-02-14 15:57:49+00:00,b'rt @mikejamestennis: ground stroke speed averages from the 2019 @usopen male &amp; female finalists.  spin rates vary a little more but possibl...'
2880,2880,1.48295E+18,2023-02-14 15:57:33+00:00,b'rt @anerdnamedjerry: stroke on my lick on my suck on my cock'
2881,2881,1.53247E+18,2023-02-14 15:57:26+00:00,b'@snowmizer411 @foxnews i am comparing illnesses in members of congress. are you saying anyone who has a stroke shou... https://t.co/nezqgpw0ad'
2882,2882,1.34483E+18,2023-02-14 15:57:16+00:00,b'quao incel voce e?\n\nthe stroke\nfrank ocean \ntyler the creator\nthe smiths \ndeftones \nnirvana\ncage the elephan... https://t.co/ojyksmhwk4'
2883,2883,1.33123E+18,2023-02-14 15:57:15+00:00,b'scum villain fans are having a stroke rn https://t.co/len24ccxpv'
2884,2884,2987594709,2023-02-14 15:56:46+00:00,"b'@nadaajones definitely love your bush, but your post almost gave me a stroke! (impatiens i believe)'"
2885,2885,1.49736E+18,2023-02-14 15:56:01+00:00,"b""@tero_kaunisto i'm gonna go in, stroke the dogs and faceplant on my bed"""
2886,2886,3312320293,2023-02-14 15:56:00+00:00,"b'@lowiiepop im having a stroke, enna pls'"
2887,2887,1.59053E+18,2023-02-14 15:55:42+00:00,b'rt @mapc_news: looking forward to @athersys february business update call on \ntuesday the 14th at 11:00 am et\n\n@athersys #multistem #stroke...'
2888,2888,1.25881E+18,2023-02-14 15:55:35+00:00,b'quao incel voce e?\n\nthe stroke\nfrank ocean \ntyler the creator \nthe smiths \ndeftones \nnirvana\ncage the elephan... https://t.co/lbp2o1sw1n'
2889,2889,1.38612E+18,2023-02-14 15:55:26+00:00,b'12 hour stream to raise awareness &amp; funds for the american stroke associ... https://t.co/5fzbjyh3ng via @youtube'
2890,2890,485859067,2023-02-14 15:55:26+00:00,b'slow stroke fast stroke grind in it im a real pleasure'
2891,2891,1.59827E+18,2023-02-14 15:55:19+00:00,"b""@sagarikaghose i hope that shock doesn't turn into stroke. its common nowadays, please look after your health."""
2892,2892,1.55836E+18,2023-02-14 15:55:01+00:00,b'stroke blog https://t.co/phtjk7wcti'
2893,2893,1.44696E+18,2023-02-14 15:54:56+00:00,b'@wamnews the woman who went through heart surgery in 2011 and had a stroke in 2022 and went through brain surgery t... https://t.co/y3eigs7xrh'
2894,2894,128254154,2023-02-14 15:53:18+00:00,"b'setup=_=&gt;{createcanvas(w=800,w)\nbackground(t=0)\nc=cos\np=[stroke(w,0,0,9)]\nfor(i=w*3;i--;)x=400+320*sin(a=i*8/w)**3,... https://t.co/gutebc5dq1'"
2895,2895,1.6211E+18,2023-02-14 15:53:09+00:00,b'fda has not found stroke risk for seniors who received pfizer omicron booster https://t.co/0rrokh8ocy'
2896,2896,1.43235E+18,2023-02-14 15:53:07+00:00,b'quao incel voce e?\n\nthe stroke\nfrank ocean \ntyler the creator\nthe smiths \ndeftones \nnirvana\ncage the elephant... https://t.co/usckdb3l6q'
2897,2897,1.58494E+18,2023-02-14 15:52:21+00:00,b'just heard laine talking to someone on the phone in estonian and legitimately thought she was having a stroke or something for a few seconds'
2898,2898,9.1052E+17,2023-02-14 15:52:12+00:00,"b'first aid/nutrition - cpr, how to recognize signs of a stroke, of dementia etc., how to bind wounds, how to eat in... https://t.co/bohndsyvhp'"
2899,2899,1.46783E+18,2023-02-14 15:52:07+00:00,b'quao incel voce e?\n\nthe stroke\nfrank ocean \ntyler the creator\nthe smiths \ndeftones \nnirvana \ncage the elephan... https://t.co/febbvsvtw5'
2900,2900,1.23663E+18,2023-02-14 15:51:55+00:00,"b""that's a rocket in my love pocket\nstroke my pocket-rock it\ntouch my neon rock -it\nstroke it- touch it- pop it-... https://t.co/johkx4eids"""
2901,2901,1.5079E+18,2023-02-14 15:51:52+00:00,b'quao incel voce e?\n\nthe stroke\nfrank ocean \ntyler the creator\nthe smiths \ndeftones \nnirvana\ncage the elephant... https://t.co/ku8057qroi'
2902,2902,1.30054E+18,2023-02-14 15:51:18+00:00,"b'@anna_maria1669 he gently stroke her hair and kissed her forehead. ""you\'re too cute.""'"
2903,2903,1.42778E+18,2023-02-14 15:50:32+00:00,b'quao incel voce e?\n\nthe stroke\nfrank ocean \ntyler the creator\nthe smiths \ndeftones \nnirvana\ncage the eleph... https://t.co/xbgt8mceom'
2904,2904,429962519,2023-02-14 15:50:22+00:00,"b'in this new blog post, #bloggingstroke contributor dixon yang discusses #isc23 session ""perfusion and collaterals i... https://t.co/6d9c2tifyd'"
2905,2905,314707172,2023-02-14 15:50:20+00:00,b'two  stroke  motorbike  should  piss  them  off   https://t.co/fvphieyzij'
2906,2906,7.4001E+17,2023-02-14 15:49:58+00:00,"b'rt @krembeni: scrolling through youtube short might actually be rotting my brain, i think i had a stroke trying to understand what the fuck...'"
2907,2907,8.80594E+17,2023-02-14 15:49:43+00:00,"b""@heidelheim i feel like i'm having a stroke. where the fuck is busta rhymes in this tierlist?"""
2908,2908,2563139395,2023-02-14 15:49:29+00:00,"b'@leoteemg @policeretired a stroke is a stroke kani,musatipa pressure'"
2909,2909,9.71396E+17,2023-02-14 15:49:01+00:00,"b'this #hearthealthmonth, explore the latest in #stroke guidelines and advances in management of tia and of ischemic... https://t.co/2hstceqz8h'"
2910,2910,1.22083E+18,2023-02-14 15:48:44+00:00,b'billy squier - the stroke https://t.co/9d7ndzuzku'
2911,2911,1.62311E+18,2023-02-14 15:48:30+00:00,b'quao incel voce e?\n\nthe stroke \nfrank ocean \ntyler the creator \nthe smiths \ndeftones \nnirvana \ncage the ele... https://t.co/75olu2ti6o'
2912,2912,484440454,2023-02-14 15:48:28+00:00,"b""while i'm swimming in your women like the breast stroke. right stroke, left stroke was the best stroke https://t.co/leg8zedyaq"""
2913,2913,1.20479E+18,2023-02-14 15:48:23+00:00,b'@_marshmallord_ had a stroke reading that name'
2914,2914,2268724019,2023-02-14 15:47:56+00:00,b'rt @nbtstroke: 1/3 think and act f.a.s.t. if you see any single one of these signs of a stroke:\nface  has their face fallen on one side?...'
2915,2915,1.18603E+18,2023-02-14 15:47:46+00:00,b'quao incel voce e?\n\nthe stroke\nfrank ocean \ntyler the creator\nthe smiths \ndeftones \nnirvana\ncage the elephant... https://t.co/wrk0irl2m3'
2916,2916,340670283,2023-02-14 15:47:39+00:00,b'what a wild hour and fifteen minutes. somewhere someone is having a stroke. $spy'
2917,2917,1.61248E+18,2023-02-14 15:47:35+00:00,"b'a new study warns of the dangers of high-sugar diets, linking them to increased risk of heart disease and stroke. r... https://t.co/ntnaotl8ru'"
2918,2918,548661928,2023-02-14 15:47:31+00:00,"b""rt @reuters: u.s. fda, cdc see early signal of pfizer bivalent covid shot's link to stroke https://t.co/gcztkkmmxa https://t.co/bhvzjiwzxq"""
2919,2919,117435807,2023-02-14 15:47:10+00:00,b'@erynranea mild stroke weh.'
2920,2920,1.33295E+18,2023-02-14 15:47:04+00:00,"b""@meganphelps by your first sentence you are already lying in order to stroke rowling's ego.\n\nliterally the first se... https://t.co/2ey6bbjjom"""
2921,2921,324209154,2023-02-14 15:46:50+00:00,"b'do you think the ""disinformation and misinformation"" broad-stroke label, that has been leaned on so heavily for the... https://t.co/lyrqj0byvd'"
2922,2922,20035980,2023-02-14 15:46:31+00:00,b'i... i feel that attacking the tories on their expense claims might not have been the master stroke that labour tho... https://t.co/glrwsqiz3a'
2923,2923,1.57224E+18,2023-02-14 15:46:28+00:00,b'rt @zahidleonic: @ani @sardesairajdeep whats your take on this will this be called as hate speech or will it be called a master stroke and...'
2924,2924,1.51871E+18,2023-02-14 15:46:23+00:00,b'@randyschrum @iiz2c i have a dem (dim) friend who admits it caused his stroke but still thinks everyone should get the jibbyjabby'
2925,2925,1.48411E+18,2023-02-14 15:46:16+00:00,"b""i'm having a fucking stroke https://t.co/cfnni9ac8b"""
2926,2926,2802474784,2023-02-14 15:46:08+00:00,"b'rt @myhealthcrm: assessing a stroke demands a rapid, life-or-death assessment: is the culprit a clot, which requires a blood thinner, or bl...'"
2927,2927,1.56035E+18,2023-02-14 15:46:01+00:00,b'@sighpov i had a stroke reading all of that help meeee like what'
2928,2928,1.6084E+18,2023-02-14 15:45:28+00:00,b'i7 gone stroke volume posterize contrast https://t.co/ls0sfym32q'
2929,2929,317896030,2023-02-14 15:45:28+00:00,b'@therealjackarmy no thank you. i suffered a stroke and wouldnt be ideal.'
2930,2930,1.33569E+18,2023-02-14 15:45:21+00:00,b'f1 should use 2 stroke quad turbo engines imo'
2931,2931,1.00046E+18,2023-02-14 15:45:18+00:00,b'@kkkkkaraio @ignatznox quao incel voce e?\n\nthe stroke\nfrank ocean \ntyler the creator\nthe smiths \ndeftones \nnir... https://t.co/yoe2huie6d'
2932,2932,7.1997E+17,2023-02-14 15:45:13+00:00,b'asa: sex differences seen in use of dual antiplatelet therapy after minor stroke - neurology advisor via brainsight... https://t.co/q88wg1szow'
2933,2933,8.86722E+17,2023-02-14 15:44:49+00:00,b'@simply_savage85 used to take 6 pills a day and ~100/wk; even after the stroke and everything i take 2 a day and in... https://t.co/likf2xuxlk'
2934,2934,7.91641E+17,2023-02-14 15:44:41+00:00,b'quao incel voce e?\n\nthe stroke\nfrank ocean \ntyler the creator\nthe smiths \ndeftones \nnirvana\ncage the elephant... https://t.co/ffrgzktgbu'
2935,2935,1000204884,2023-02-14 15:43:06+00:00,b'@xan_tronix stroke: simping for the yeti in skifree'
2936,2936,285239593,2023-02-14 15:42:20+00:00,b'sugar intake is associated with increased risk of heart disease and stroke and fiber is associated with decreased r... https://t.co/9u1j6ltthx'
2937,2937,2459033778,2023-02-14 15:42:20+00:00,b'my mother in law had a stroke on sunday. it has taken all of us by surprise because she has always been in great he... https://t.co/yr9x1r3rku'
2938,2938,8.00062E+17,2023-02-14 15:40:37+00:00,b'im telling you. @elonmusk nuking the analytics of tweets on this app into middle earth just to stroke his tiny ego... https://t.co/erachxlmen'
2939,2939,1.25756E+18,2023-02-14 15:40:31+00:00,b'quao incel voce e?\n\nthe stroke\nfrank ocean \ntyler the creator\nthe smiths \ndeftones \nnirvana\ncage the elephant... https://t.co/8azzqosxyv'
2940,2940,2766962802,2023-02-14 15:40:13+00:00,b'@georebekah i would leave too. i am recovering from a stroke and at age 74 i dont have the energy to move anymore.'
2941,2941,7.48723E+17,2023-02-14 15:39:52+00:00,b'quao incel voce e?\n\nthe stroke\nfrank ocean \ntyler the creator\nthe smiths \ndeftones \nnirvana\ncage the elephant... https://t.co/0dmh6kaqtl'
2942,2942,383073712,2023-02-14 15:39:47+00:00,b'rt @double__glitch: 14. duplicate it again and move above the color layer. reduce blur and stroke width https://t.co/ax32ri6g4y'
2943,2943,1.20744E+18,2023-02-14 15:39:43+00:00,b'quao incel voce e?\n\nthe stroke\nfrank ocean \ntyler the creator\nthe smiths \ndeftones \nnirvana\ncage the elephant... https://t.co/dnzadoowza'
2944,2944,1.60083E+18,2023-02-14 15:39:30+00:00,"b'@caddienetwork @usga unplayable lie, drop w/1 stroke penalty. #wwbd #rubofthegreen'"
2945,2945,564320798,2023-02-14 15:38:43+00:00,"b'pick it up, throw it as far as you can, and count it as a stroke.  https://t.co/ftypcxlm8z'"
2946,2946,1548559082,2023-02-14 15:38:34+00:00,b'elon musk literally paid $44 billion dollars so he can stroke his own ego with view counts. being rich sounds lovel... https://t.co/lsv0ddct5k'
2947,2947,1.11814E+18,2023-02-14 15:38:27+00:00,"b'@tsnooker102 @fouldsy147 yes, ""a stroke is made when the striker strikes the cue-ball with the tip of the cue,...""'"
2948,2948,1.19386E+18,2023-02-14 15:37:21+00:00,"b""am i having a stroke or is the font all fucked up on twitter now? it's like blurry, like it's a smaller font that's... https://t.co/egfftcscvh"""
2949,2949,1.30028E+18,2023-02-14 15:37:04+00:00,b'quao incel voce e?\n\nthe stroke \nfrank ocean \ntyler the creator \nthe smiths \ndeftones \nnirvana\ncage the elep... https://t.co/pclnn0r868'
2950,2950,1.38051E+18,2023-02-14 15:37:03+00:00,b'@showbba 2025 of josean rios of north andover and @showbba \n\ngood left-handed stroke out of this young hitter. show... https://t.co/yuvtlg0drz'
2951,2951,1.39984E+18,2023-02-14 15:36:54+00:00,b'quao incel voce e?\n\nthe stroke \nfrank ocean \ntyler the creator\nthe smiths \ndeftones \nnirvana\ncage the elephan... https://t.co/3ops2tosql'
2952,2952,9.92455E+17,2023-02-14 15:36:49+00:00,b'quao incel voce e?\n\nthe stroke\nfrank ocean \ntyler the creator\nthe smiths \ndeftones \nnirvana\ncage the elephant... https://t.co/titokmo9hb'
2953,2953,1.28102E+18,2023-02-14 15:36:19+00:00,b'the stroke\nfrank ocean \ntyler the creator\nthe smiths \ndeftones \nnirvana\ncage the elephant \nslowdive\ntravis... https://t.co/pdjjyggg2u'
2954,2954,8.01949E+17,2023-02-14 15:36:14+00:00,b'@miss_chalice i had a stroke reading that'
2955,2955,1.56521E+18,2023-02-14 15:36:07+00:00,b'quao incel voce e?\n\nthe stroke\nfrank ocean \ntyler the creator\nthe smiths \ndeftones \nnirvana\ncage the elephant... https://t.co/j1yberwlrz'
2956,2956,1.34692E+18,2023-02-14 15:36:03+00:00,b'stroke on my lick on my suck on my cock'
2957,2957,1.54239E+18,2023-02-14 15:35:40+00:00,"b""@ryanair but you took my money from a travel i couldn't take due to a stroke i had. the whole 1k of it. happy valen... https://t.co/luq5ph9xml"""
2958,2958,1.11645E+18,2023-02-14 15:35:39+00:00,"b""@senfettermanpa happy you're back at work but please take care of your health.  and remember, stroke recovery takes... https://t.co/8wgackza4p"""
2959,2959,1.6084E+18,2023-02-14 15:35:27+00:00,b's1 calibrate stroke crystallize https://t.co/aoney6dfmj'
2960,2960,1.24313E+18,2023-02-14 15:35:24+00:00,b'quao incel voce e?\n\nthe stroke \nfrank ocean \ntyler the creator \nthe smiths \ndeftones \nnirvana \ncage the ele... https://t.co/katddzvrak'
2961,2961,21598580,2023-02-14 15:34:58+00:00,b'@honestpassion13 why do you think that you are ancient? i had a stroke about seven years ago and i am probably twic... https://t.co/ewleij8mbi'
2962,2962,27148805,2023-02-14 15:34:52+00:00,"b'@denis_shoots thank you for this denis. glad you had that time with him. my mom had a stroke last year, her recover... https://t.co/eqize6v9tm'"
2963,2963,1.54998E+18,2023-02-14 15:34:30+00:00,"b'and as marcys soft fingers stroke against her face, it quells her fears, soothing the rapid thumping of her panick... https://t.co/0psyxjbuqa'"
2964,2964,1.406E+18,2023-02-14 15:34:12+00:00,b'for z50r xr70 atc70 crf110f ct70 lifan 125cc engine motor 4-stroke pit dirt bike https://t.co/vdf76ooulc ebay https://t.co/unf3dievlh'
2965,2965,1.33854E+18,2023-02-14 15:34:11+00:00,b'quao incel voce e?\n\nthe stroke\nfrank ocean \ntyler the creator\nthe smiths \ndeftones \nnirvana\ncage the elephant... https://t.co/i61i7rje6k'
2966,2966,1.45354E+18,2023-02-14 15:34:01+00:00,b'wht about i like men who can slap and stroke the most i like doing slap and stroking bio couple frm verbatim references'
2967,2967,1653798156,2023-02-14 15:33:36+00:00,b'a rare anatomical variant appears \n#neuronerd #stroke https://t.co/uton9w7gli'
2968,2968,1.43956E+18,2023-02-14 15:33:27+00:00,b'@yoadrian1c @bobchipeska027 @msnbc cognitive impairment and memory loss are common after a stroke. approximately 30... https://t.co/ediz4xgtdv'
2969,2969,3316442005,2023-02-14 15:33:00+00:00,b'february is heart health month. \n\ntake small steps to prevent heart disease and stroke.\n\n| get your rest | reduce y... https://t.co/lrffauyqnr'
2970,2970,1.23557E+18,2023-02-14 15:32:39+00:00,b'\nmusic therapy can hold a powerful place in addressing emotional needs after stroke .our stoke team in d... https://t.co/bf5k14tuvr'
2971,2971,1.50982E+18,2023-02-14 15:32:37+00:00,"b'@talktv @iancollinsuk ...contd.  pollution.  everytime we inhale our blood thickens, causing more chance of stroke,... https://t.co/igb82r309n'"
2972,2972,47286351,2023-02-14 15:32:32+00:00,b'@thembisile_q secret code message. a stroke of genius'
2973,2973,1.16345E+18,2023-02-14 15:32:27+00:00,b'linked to topic 5- treatment for strokes may be useful for other disorders....\n\nhttps://t.co/gy0rfwt4ja'
2974,2974,3001489247,2023-02-14 15:32:25+00:00,b'quao incel voce e?\n\nthe stroke\nfrank ocean \ntyler the creator\nthe smiths \ndeftones \nnirvana\ncage the elepha... https://t.co/kr1czwgsqn'
2975,2975,7.92309E+17,2023-02-14 15:31:56+00:00,b'amir about to have a stroke jesus'
2976,2976,1267717274,2023-02-14 15:31:39+00:00,"b'if you see someone with any of the signs or symptoms of a stroke, remember to act f.a.s.t. f  face (has their face... https://t.co/sijjv6bukc'"
2977,2977,7.01894E+17,2023-02-14 15:31:15+00:00,b'excellent tips by @parrishmed to improve heart health and prevent #stroke. \nhttps://t.co/ugepfwpd7f'
2978,2978,1.3321E+18,2023-02-14 15:30:59+00:00,b'watching this video on acid and having a stroke https://t.co/qxv2zwoid0'
2979,2979,1.5968E+18,2023-02-14 15:30:31+00:00,b'rt @simonbrodkin: thanks will. ive postponed my stroke till january  https://t.co/er4mmctsis'
2980,2980,35538324,2023-02-14 15:30:13+00:00,b'love in the stroke of a brush and in a kiss of paint. #valentineday creation by an israeli illustrator i admire.\nth... https://t.co/9pobu4vt9b'
2981,2981,1343269988,2023-02-14 15:30:05+00:00,b'yellow diamonds up close catching sun stroke'
2982,2982,1.19543E+18,2023-02-14 15:30:03+00:00,"b'rt @unmc_neurology: ""rural emts &amp; others will get an improved education in how to recognize and treat stroke victims as part of a new progr...'"
2983,2983,938245470,2023-02-14 15:29:50+00:00,b'12 hour stream to raise awareness &amp; funds for the american stroke association! https://t.co/ls3lvbkzed via... https://t.co/us4yc3x0gb'
2984,2984,1.5985E+18,2023-02-14 15:29:48+00:00,b'the stroke\nfrank ocean \ntyler the creator\nthe smiths \ndeftones \nnirvana\ncage the elephant  \nslowdive\ntrav... https://t.co/qearet2x9v'
2985,2985,1.45127E+18,2023-02-14 15:29:34+00:00,b'quao incel voce e?\n\nthe stroke\nfrank ocean \ntyler the creator\nthe smiths \ndeftones \nnirvana\ncage the elephant... https://t.co/ewsehvz8im'
2986,2986,423942359,2023-02-14 15:29:21+00:00,b'@allaboutdatea encephalitis is a very dangerous infection that does to a brain basically the same way a stroke does.'
2987,2987,26018997,2023-02-14 15:28:56+00:00,b'stroke patients requiring acute treatment will be taken to @southernhsct craigavon due to staffing issues in daisy... https://t.co/cywlc9lodn'
2988,2988,251787490,2023-02-14 15:28:46+00:00,"b""my eyes are so irritated right now that it looks like i'm awakening the sharingan\n\nsoon soon the eye stroke comes h... https://t.co/pd9jpnxis7"""
2989,2989,1.29784E+18,2023-02-14 15:27:50+00:00,"b""3 birthdays in 12 days? peak time debut? the fate of brave girls contracts? i'm going to have a stroke"""
2990,2990,1.13532E+18,2023-02-14 15:27:39+00:00,b'quao incel voce e?\n\nthe stroke\nfrank ocean \ntyler the creator\nthe smiths \ndeftones \nnirvana\ncage the elephan... https://t.co/rv4dnj6dzw'
2991,2991,1.61224E+18,2023-02-14 15:27:23+00:00,b'@msnbc and then he had a stroke. https://t.co/9irhxonaz7'
2992,2992,1.47929E+18,2023-02-14 15:27:21+00:00,"b""@archerwood4 @mrwhitenorth @pierrepoilievre are you having a stroke? i don't mean to be rude but you are coming acr... https://t.co/x2c6g3xsy6"""
2993,2993,1.564E+18,2023-02-14 15:27:21+00:00,b'rt @ashupjadhav: biomarkers predictive of atrial fibrillation in patients with cryptogenic stroke. insights from the nordic atrial fibrilla...'
2994,2994,1.09392E+18,2023-02-14 15:26:49+00:00,b'one stroke of the penznse 1557 | music | praise the lord 2023 | zion n... https://t.co/twll0vdox1 via @youtube \nc... https://t.co/t0wp7embxa'
2995,2995,1.56462E+18,2023-02-14 15:26:41+00:00,b'i had a stroke reading that https://t.co/caxs3egmn1'
2996,2996,313920058,2023-02-14 15:26:37+00:00,"b""daisy hill stroke unit remains open but patients needing acute stroke care will be sent to craigavon due to 'staffi... https://t.co/j2hhm7jfmq"""
2997,2997,9.63029E+17,2023-02-14 15:26:05+00:00,b'rt @njeribt: @_yanoh the poor woman prolly got heat stroke... no one should be out at rallies in this heat.'
2998,2998,1.26233E+18,2023-02-14 15:26:03+00:00,b'gwen is one of the presenters at the ee baftas film awards and im going to have a stroke'
2999,2999,302587899,2023-02-14 15:25:57+00:00,"b'@thebhf  we  that you fund vital research into heart diseases, stroke and vascular dementia, and their risk factor... https://t.co/q1wzgn1x0e'"
3000,3000,4452621029,2023-02-14 08:45:00+00:00,"b'visits to parks, community gardens and other urban green spaces may lower use of drugs for anxiety, insomnia, depre... https://t.co/l5jaqa26db'"
3001,3001,429849943,2023-02-14 14:53:02+00:00,b'nothing like having to take your anxiety meds stupid early in the morning because youre almost an hour late gettin... https://t.co/v6qizxaspe'
3002,3002,1.49478E+18,2023-02-13 20:14:39+00:00,"b'1) here is a comparison on drugs used for anxiety &amp; depression. \n\ncomparison 1. zoloft, prozac, celexa, lexapro, pa... https://t.co/wqqy6zawvh'"
3003,3003,1.60885E+18,2023-02-13 07:00:53+00:00,"b'importances of aromatherapy\n \n1. boosts the feeling of relaxation.\n2. improves sleep.\n3. eases stress, anxiety and... https://t.co/qrjur2a4dd'"
3004,3004,860790817,2023-02-12 19:57:38+00:00,"b'@neurorebel it is daily medication and ritual to me. more grounding than anxiety and adhd meds, and 1000 times more... https://t.co/doxznxjpwc'"
3005,3005,1.55377E+18,2023-02-12 16:17:32+00:00,b'@drannapirates valiranka is valerian in english maybe? is an herb for anxiety or stress. i take it too. i also take... https://t.co/iwzaebsefv'
3006,3006,8.69731E+17,2023-02-11 22:18:16+00:00,b'omg im starting these new meds for my anxiety just for a couple months just because i feel sure its environmental... https://t.co/dwm8pxh1ld'
3007,3007,327552179,2023-02-11 17:49:40+00:00,b'@1goodtern i never exhibited anxiety symptoms before covid. my ability to handle high stress situations is gone.... https://t.co/8qzhgesx3e'
3008,3008,16310061,2023-02-11 17:30:00+00:00,"b'mindfulness has been shown to improve the quality of life of people with cancer. it can reduce pain, anxiety, depre... https://t.co/qrp4hazhb2'"
3009,3009,1.15225E+18,2023-02-11 15:52:02+00:00,b'the highest heart rate was 159bpm. the thought of going in alone triggered my anxiety. organizer nak separatekan i... https://t.co/5mlkpvvjtp'
3010,3010,1.14434E+18,2023-02-11 14:00:05+00:00,"b'cbdathe raw story\ncbda shows promise as a therapeutic compound for treating cancer, anxiety, epilepsy, and treatme... https://t.co/euammalurg'"
3011,3011,1.47003E+18,2023-02-11 10:56:32+00:00,"b'im disassociating a lot, having a lot of ""heart beating too fast"" type anxiety, i caught a cold and i\'m nauseous as... https://t.co/d4utcqcq0s'"
3012,3012,8.14833E+17,2023-02-11 07:42:31+00:00,"b'mental exhaustion. \nphysical exhaustion. \nfatigue. \ndepression. \nstress, stress-eating\nanxiety. \nmicronutrient defi... https://t.co/ssl7cgyuc0'"
3013,3013,1.27619E+18,2023-02-10 17:49:59+00:00,b'@moisaslutforad tw // depression / anxiety / medication\n\ni started having panic symptoms which i was convinced was... https://t.co/yob0dtzwv8'
3014,3014,1.16201E+18,2023-02-10 15:48:49+00:00,"b'""long-term exposure to organophosphates can cause confusion, anxiety, loss of memory, loss of appetite, disorientat... https://t.co/stikgshtpm'"
3015,3015,1.53488E+18,2023-02-10 11:24:34+00:00,b'generalized anxiety disorder\nconstant worry or anxiety that is difficult to control\nrestlessness or feeling on edge... https://t.co/uhfps9ehys'
3016,3016,1.53488E+18,2023-02-10 11:23:44+00:00,b'the symptoms of social\nanxiety disorder may include:\n    blushing.\n    fast heartbeat.\n    trembling.\n    sweating.... https://t.co/nzw5qslxan'
3017,3017,1.48789E+18,2023-02-10 04:10:20+00:00,"b'@teach0r @allentien pharmaceutical lobbyists. studies show prescription meds for anxiety, depression, insomnia, nau... https://t.co/cuxgfgjrjz'"
3018,3018,1.17367E+18,2023-02-09 17:54:35+00:00,b'@obidient_4_2023 @tobi_loba__ @wheezy_hendrix @davidhundeyin @peterobi @seunkuti reduces anxiety.\nreduce inflammati... https://t.co/pdkl60yklq'
3019,3019,18377576,2023-02-09 15:26:39+00:00,"b'@flowersofmetal @hilaryagro makes sense, anxiety is a strong emotional response and can have lasting, near-permanen... https://t.co/5e1v0npyok'"
3020,3020,3580628003,2023-02-09 14:48:59+00:00,b'@hilaryagro i know one person that started getting anxiety from it and another whose body started rejecting it (nau... https://t.co/750k7iwetd'
3021,3021,1.54991E+18,2023-02-08 01:11:34+00:00,"b'@tuckercarlson tucker, marijuana is probably the most natural way to curb depression and anxiety,along with helping... https://t.co/hioybr4sy7'"
3022,3022,1.4623E+18,2023-02-07 21:08:08+00:00,"b'@treasuryxrpl if i eat the f i f up.\nanxiety, depression, insanity...that was my life...now i own a meter to measur... https://t.co/sjsseoypaa'"
3023,3023,223615159,2023-02-14 18:19:21+00:00,b'crippling anxiety and self doubt https://t.co/4ad5qbfymt'
3024,3024,1.11351E+18,2023-02-14 18:19:20+00:00,b'@afowler06 @supreme_cbd i really need a little something extra to help me sleep. i have eupd depression anxiety and... https://t.co/gunefuprzb'
3025,3025,1.49285E+18,2023-02-14 18:19:20+00:00,"b""@dusk_yyy still scared \nmy anxiety can't help wonder if someone talk bad about me on their private account """
3026,3026,1.54503E+18,2023-02-14 18:19:16+00:00,"b'+ fear and that anxiety... it\'s just all really delicate don\'t you think?..."" he smiled as the background turned bl... https://t.co/ofldk6nahc'"
3027,3027,940990892,2023-02-14 18:19:13+00:00,"b""rt @ussamamakdisi: it's just incredible isn't it.  the framing and anxiety about the fate and soul of the brutalizing oppressor as the only..."""
